Pagetype,Assignee,ilanTarihi,kategori,marka,model,il,galeri_ID,ilanNo,photoCount,Etiket,Fiyat,Detail_ContactNumberCount ,Detail_MessageContactStatus,Detail_850Status,Detail_PhoneContactStatus,Detail_Breadcrumb,Detail_CarSegment,ilan_no,ilan_tarihi,seri,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,cekis,arac_durumu,ort._yakit_tuketimi,yakit_deposu,boya-degisen,takasa_uygun,kimden
Detail,4779144,20240310,Otomobil,Toyota,1.4 D-4D Touch,Karabük,4830817,24034308,24,,925000,1,1,1,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Touch / ,C,24034308,10 Mart 2024,Corolla,2016,166.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden
Detail,9587890,20240311,Otomobil,Toyota,1.4 D-4D Advance,Bolu,9662213,24725726,11,"İlk Sahibinden,Düşük Km",830000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,24725726,11 Mart 2024,Corolla,2014,40.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,"1 değişen, 2 boyalı",Takasa Uygun Değil,Sahibinden
Detail,3772944,20240312,Otomobil,Toyota,1.4 D-4D Advance,Bursa,3804273,24509081,25,,647500,1,1,1,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,24509081,12 Mart 2024,Corolla,2013,194.000 km,Düz,Dizel,Sedan,Gri,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,9562061,20240311,Otomobil,Toyota,1.4 D-4D Elegant,Batman,9636403,24721728,11,,654000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24721728,11 Mart 2024,Corolla,2012,157.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,3 boyalı,,Sahibinden
Detail,7726764,20240311,Otomobil,Toyota,1.4 D-4D Class,Ağrı,7801954,24725345,8,,465000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Class / ,C,24725345,11 Mart 2024,Corolla,2009,212.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,"2 değişen, 3 boyalı",,Sahibinden
Detail,3620050,20240310,Otomobil,Toyota,1.4 D-4D Elegant,Batman,3651456,24721271,12,,680000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24721271,10 Mart 2024,Corolla,2012,190.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,9588966,20240311,Otomobil,Toyota,1.4 D-4D Comfort,Adana,9663289,24728450,6,,613000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,,24728450,11 Mart 2024,Corolla,2011,201.000 km,Düz,Dizel,Sedan,Gri,,,,İkinci El,,,Tamamı orjinal,,Sahibinden
Detail,9584195,20240310,Otomobil,Toyota,1.4 D-4D Elegant,Adana,9658518,24716735,7,,670000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24716735,10 Mart 2024,Corolla,2012,139.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,5590877,20240312,Otomobil,Toyota,1.4 D-4D Touch,Antalya,5663715,24737844,14,,680000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Touch / ,C,24737844,12 Mart 2024,Corolla,2014,211.111 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,"2 değişen, 2 boyalı",,Sahibinden
Detail,5389760,20240310,Otomobil,Toyota,1.4 D-4D Elegant,Adana,5462688,24716689,8,,690000,1,0,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24716689,10 Mart 2024,Corolla,2012,151.500 km,Yarı Otomatik,Dizel,Sedan,Gri,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,Tamamı orjinal,,Sahibinden
Detail,9113315,20240311,Otomobil,Toyota,1.4 D-4D Comfort Extra,İzmir,9188037,23480008,13,,570000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,23480008,11 Mart 2024,Corolla,2012,278.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,8569005,20240311,Otomobil,Toyota,1.4 D-4D Terra,İzmir,8643552,24727975,9,,500000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Terra / ,C,24727975,11 Mart 2024,Corolla,2006,206.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,3 boyalı,Takasa Uygun Değil,Sahibinden
Detail,3659281,20240311,Otomobil,Toyota,1.4 D-4D Terra,Hatay,3690682,24506158,5,,350000,1,1,1,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Terra / ,C,24506158,11 Mart 2024,Corolla,2007,270.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,9592661,20240312,Otomobil,Toyota,1.4 D-4D Comfort,Ankara,9666981,24740122,6,,610000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24740122,12 Mart 2024,Corolla,2011,202.000 km,Düz,Dizel,Sedan,Füme,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,7 lt",55 lt,Belirtilmemiş,-,Sahibinden
Detail,9589208,20240311,Otomobil,Toyota,1.4 D-4D Terra,Ankara,9663531,24729040,13,İlk Sahibinden,489000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Terra / ,C,24729040,11 Mart 2024,Corolla,2006,318.000 km,Düz,Dizel,Sedan,Mavi,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,1 boyalı,Takasa Uygun,Sahibinden
Detail,4911555,20240312,Otomobil,Toyota,1.4 D-4D Comfort,İstanbul,4969204,23580893,12,Düşük Km,650000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,23580893,12 Mart 2024,Corolla,2012,117.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
Detail,3513405,20240312,Otomobil,Toyota,1.4 D-4D Advance,Antalya,3544887,23196555,15,,920000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,23196555,12 Mart 2024,Corolla,2016,90.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,5725811,20240311,Otomobil,Toyota,1.4 D-4D Advance,İstanbul,5798605,22621651,20,İlk Sahibinden,750000,1,1,1,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,22621651,11 Mart 2024,Corolla,2015,190.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,,"4,1 lt",55 lt,5 boyalı,Takasa Uygun Değil,Galeriden
Detail,9588037,20240311,Otomobil,Toyota,1.4 D-4D Elegant,Ankara,9662360,24726138,15,,685000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24726138,11 Mart 2024,Corolla,2011,176.000 km,Düz,Dizel,Sedan,Gri,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,8983229,20240309,Otomobil,Toyota,1.4 D-4D Touch,İstanbul,9057897,24715880,12,,825000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Touch / ,C,24715880,09 Mart 2024,Corolla,2016,98.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,6684845,20240311,Otomobil,Toyota,1.4 D-4D Touch,Antalya,6760822,24729570,7,,719000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Touch / ,C,24729570,11 Mart 2024,Corolla,2015,174.300 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,6583564,20240311,Otomobil,Toyota,1.4 D-4D Advance,Ankara,6659580,23841185,6,,760000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,23841185,11 Mart 2024,Corolla,2017,97.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,3534031,20240309,Otomobil,Toyota,1.4 D-4D Elegant,Ankara,3565502,24720360,15,,595000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24720360,09 Mart 2024,Corolla,2009,192.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1365 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,"1 değişen, 4 boyalı",Takasa Uygun Değil,Sahibinden
Detail,8220530,20240312,Otomobil,Toyota,1.4 D-4D Comfort,Antalya,8295428,24511447,0,Düşük Km,625000,1,1,1,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24511447,12 Mart 2024,Corolla,2011,130.000 km,Düz,Dizel,Sedan,Siyah,1364 cc,76 - 100 HP,Önden Çekiş,İkinci El,"4,9 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden
Detail,4779144,20240310,Otomobil,Toyota,1.4 D-4D Comfort Extra,Karabük,4830817,22810994,21,,705000,1,1,1,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,22810994,10 Mart 2024,Corolla,2011,173.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1364 cc,90 hp,Önden Çekiş,,"4,8 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden
Detail,8328032,20240311,Otomobil,Toyota,1.4 D-4D Comfort Extra,İzmir,8402816,24215972,8,,630000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,24215972,11 Mart 2024,Corolla,2011,175.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,,"4,8 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,9590921,20240312,Otomobil,Toyota,1.4 D-4D Advance,Van,9665243,24734614,5,Düşük Km,975000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,24734614,12 Mart 2024,Corolla,2018,54.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,Tamamı orjinal,,Sahibinden
Detail,2028092,20240311,Otomobil,Toyota,1.4 D-4D Premium,İzmir,300960,24725649,14,İlk Sahibinden,675000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Premium / ,C,24725649,11 Mart 2024,Corolla,2015,195.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,"1 değişen, 3 boyalı",Takasa Uygun Değil,Sahibinden
Detail,5004437,20240310,Otomobil,Toyota,1.4 D-4D Touch,Ankara,5064786,24719716,12,,805000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Touch / ,C,24719716,10 Mart 2024,Corolla,2017,134.500 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,4 boyalı,,Sahibinden
Detail,3507165,20240311,Otomobil,Toyota,1.4 D-4D Comfort Extra,İstanbul,3538644,24227053,13,,640000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,24227053,11 Mart 2024,Corolla,2012,161.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,4 boyalı,Takasa Uygun,Sahibinden
Detail,9587642,20240311,Otomobil,Toyota,1.4 D-4D Elegant,Karabük,9661965,24725037,14,,710000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24725037,11 Mart 2024,Corolla,2012,159.300 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,1 boyalı,,Sahibinden
Detail,7606584,20240311,Otomobil,Toyota,1.4 D-4D Advance,Denizli,7681879,23337980,25,,680000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,23337980,11 Mart 2024,Corolla,2013,134.500 km,Yarı Otomatik,Dizel,Sedan,Gri,1364 cc,90 hp,Önden Çekiş,,"4,1 lt",55 lt,"1 değişen, 4 boyalı",Takasa Uygun Değil,Galeriden
Detail,7965826,20240312,Otomobil,Toyota,1.4 D-4D Comfort,Elazığ,8040992,24735506,10,,485000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24735506,12 Mart 2024,Corolla,2008,232.000 km,Düz,Dizel,Sedan,Siyah,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,"1 değişen, 3 boyalı",,Sahibinden
Detail,9590716,20240312,Otomobil,Toyota,1.4 D-4D Class,İstanbul,9665038,24734064,9,,480000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Class / ,C,24734064,12 Mart 2024,Corolla,2008,366.500 km,Düz,Dizel,Sedan,Gri,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,3404842,20240310,Otomobil,Toyota,1.4 D-4D Touch,Antalya,3436428,24724951,10,,625000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Touch / ,C,24724951,10 Mart 2024,Corolla,2016,266.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,"1 değişen, 5 boyalı",Takasa Uygun,Sahibinden
Detail,3583006,20240311,Otomobil,Toyota,1.4 D-4D Advance,Mersin,3614464,24227866,13,,605000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,24227866,11 Mart 2024,Corolla,2013,230.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,"3 değişen, 3 boyalı",,Sahibinden
Detail,7495859,20240311,Otomobil,Toyota,1.4 D-4D Comfort Extra,Mersin,7571327,24726897,5,Düşük Km,720000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,24726897,11 Mart 2024,Corolla,2012,120.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,9406991,20240311,Otomobil,Toyota,1.4 D-4D Comfort Extra,Kocaeli,9481462,24217374,15,,675000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,24217374,11 Mart 2024,Corolla,2011,166.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,,"4,7 lt",55 lt,"1 değişen, 2 boyalı",,Sahibinden
Detail,9349042,20240311,Otomobil,Toyota,1.4 D-4D Advance,İstanbul,9423598,24732299,7,,725000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,24732299,11 Mart 2024,Corolla,2014,126.226 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,4 boyalı,,Sahibinden
Detail,8906743,20240311,Otomobil,Toyota,1.4 D-4D Comfort Extra,İstanbul,8981344,24729259,9,,655000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,24729259,11 Mart 2024,Corolla,2012,187.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,,Önden Çekiş,İkinci El,"4,9 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,8654920,20240312,Otomobil,Toyota,1.4 D-4D Touch,Ankara,8729356,24732991,6,,803500,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Touch / ,C,24732991,12 Mart 2024,Corolla,2016,111.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,3 boyalı,,Sahibinden
Detail,9579383,20240309,Otomobil,Toyota,1.4 D-4D Touch,İstanbul,9653711,24713608,12,,700000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Touch / ,C,24713608,09 Mart 2024,Corolla,2013,217.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden
Detail,8267887,20240309,Otomobil,Toyota,1.4 D-4D Premium,Antalya,8342734,24165893,15,,869000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Premium / ,C,24165893,09 Mart 2024,Corolla,2015,103.000 km,Yarı Otomatik,Dizel,Sedan,Gri (titanyum),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,Tamamı orjinal,Takasa Uygun,Sahibinden
Detail,4487497,20240308,Otomobil,Toyota,1.4 D-4D Elegant,Kahramanmaraş,4517971,24145591,15,Düşük Km,760000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24145591,08 Mart 2024,Corolla,2011,122.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,Tamamı orjinal,Takasa Uygun Değil,Sahibinden
Detail,8629903,20240306,Otomobil,Toyota,1.4 D-4D Comfort Extra,Bursa,8704374,22670961,13,,830000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,22670961,06 Mart 2024,Corolla,2011,185.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,2 boyalı,Takasa Uygun,Sahibinden
Detail,4872174,20240306,Otomobil,Toyota,1.4 D-4D Terra,Bursa,4928964,24182261,12,Düşük Km,915000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Terra / ,C,24182261,06 Mart 2024,Corolla,2006,127.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,3 boyalı,Takasa Uygun,Sahibinden
Detail,9575596,20240306,Otomobil,Toyota,1.4 D-4D Elegant,Hatay,9649926,24688892,10,,490000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24688892,06 Mart 2024,Corolla,2008,308.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,"2 değişen, 5 boyalı",,Sahibinden
Detail,1778422,20240309,Otomobil,Toyota,1.4 D-4D Elegant,Erzincan,1094025,24195249,7,,480000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24195249,09 Mart 2024,Corolla,2010,391.000 km,Yarı Otomatik,Dizel,Sedan,Füme,1365 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,"4 değişen, 1 boyalı",Takasa Uygun,Sahibinden
Detail,7859650,20240307,Otomobil,Toyota,1.4 D-4D Comfort,Niğde,7934879,24699638,15,,525000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24699638,07 Mart 2024,Corolla,2010,242.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,101 - 125 HP,Önden Çekiş,İkinci El,"4,9 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden
Detail,1908712,20240307,Otomobil,Toyota,1.4 D-4D Advance,Bolu,2077883,24706114,14,Düşük Km,790000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,24706114,07 Mart 2024,Corolla,2013,69.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,2 boyalı,Takasa Uygun,Sahibinden
Detail,3515020,20240307,Otomobil,Toyota,1.4 D-4D Comfort,Ankara,3546501,24697937,11,,530000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24697937,07 Mart 2024,Corolla,2009,185.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1365 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,9584538,20240309,Otomobil,Toyota,1.4 D-4D Class,Kahramanmaraş,9658861,24716624,7,,500000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Class / ,C,24716624,09 Mart 2024,Corolla,2009,244.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1365 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,1990803,20240309,Otomobil,Toyota,1.4 D-4D Class,Malatya,3011067,24715996,10,Düşük Km,585000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Class / ,C,24715996,09 Mart 2024,Corolla,2008,147.000 km,Düz,Dizel,Sedan,Gri,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,3 boyalı,,Sahibinden
Detail,1719736,20240307,Otomobil,Toyota,1.4 D-4D Comfort,İstanbul,2247100,24699210,13,,625000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24699210,07 Mart 2024,Corolla,2012,214.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,7 lt",55 lt,2 boyalı,,Sahibinden
Detail,9478289,20240307,Otomobil,Toyota,1.4 D-4D Terra,Bayburt,9552690,24419921,14,,400000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Terra / ,C,24419921,07 Mart 2024,Corolla,2006,292.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,"2 değişen, 5 boyalı",,Sahibinden
Detail,9582312,20240308,Otomobil,Toyota,1.4 D-4D Comfort,Eskişehir,9656636,24709824,14,,620000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24709824,08 Mart 2024,Corolla,2011,267.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,7 lt",55 lt,1 değişen,,Sahibinden
Detail,3392599,20240309,Otomobil,Toyota,1.4 D-4D Advance,İstanbul,3424217,24196006,12,,750000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Advance / ,C,24196006,09 Mart 2024,Corolla,2017,215.000 km,Yarı Otomatik,Dizel,Sedan,Kırmızı,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,1 lt",55 lt,3 boyalı,Takasa Uygun,Sahibinden
Detail,9418468,20240308,Otomobil,Toyota,1.4 D-4D Elegant,Muğla,9492922,24706042,15,,525000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24706042,08 Mart 2024,Corolla,2010,401.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1365 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,4 boyalı,Takasa Uygun,Sahibinden
Detail,3559218,20240307,Otomobil,Toyota,1.4 D-4D Comfort,Ankara,3590685,24702459,15,,480000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24702459,07 Mart 2024,Corolla,2008,275.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,9580582,20240307,Otomobil,Toyota,1.4 D-4D Comfort,İstanbul,9654907,24704535,0,,585000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24704535,07 Mart 2024,Corolla,2007,191.500 km,Düz,Dizel,Sedan,Siyah,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,"1 değişen, 3 boyalı",,Sahibinden
Detail,9469609,20240306,Otomobil,Toyota,1.4 D-4D Comfort,Ankara,9544023,24694227,8,,575000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24694227,06 Mart 2024,Corolla,2009,197.000 km,Düz,Dizel,Sedan,Füme,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,9 lt",55 lt,2 boyalı,,Sahibinden
Detail,5296276,20240306,Otomobil,Toyota,1.4 D-4D Comfort,Şanlıurfa,5366301,24693796,10,,580000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort / ,C,24693796,06 Mart 2024,Corolla,2010,272.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,,Önden Çekiş,İkinci El,"4,9 lt",55 lt,2 boyalı,,Sahibinden
Detail,7208840,20240309,Otomobil,Toyota,1.4 D-4D Comfort Extra,İzmir,7284441,23749130,15,,635000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,23749130,09 Mart 2024,Corolla,2010,209.000 km,Düz,Dizel,Sedan,Mavi (metalik),1364 cc,,Önden Çekiş,,"4,9 lt",55 lt,3 değişen,,Sahibinden
Detail,1553997,20240308,Otomobil,Toyota,1.4 D-4D Comfort Extra,Kocaeli,2480195,24178730,11,,605000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Comfort Extra / ,C,24178730,08 Mart 2024,Corolla,2013,132.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,Belirtilmemiş,,Sahibinden
Detail,6229762,20240307,Otomobil,Toyota,1.4 D-4D Elegant,Erzurum,6305876,24698737,14,,685000,1,1,0,1,Otomobil / Toyota / Corolla / 1.4 D-4D / Elegant / ,C,24698737,07 Mart 2024,Corolla,2012,168.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1364 cc,90 hp,Önden Çekiş,İkinci El,"4,8 lt",55 lt,2 boyalı,,Sahibinden
